Date,GhCompositeIndex,FXDeposits,InterbankWeightedAvg,T-bill-182,T-bill-91,PrivateSectorCredit,TradeBalance
2009-01-01,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-02,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-03,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-04,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-05,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-06,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-07,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-08,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-09,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-10,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-11,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-12,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-13,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-14,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-15,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-16,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-17,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-18,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-19,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-20,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-21,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-22,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-23,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-24,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-25,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-26,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-27,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-28,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-29,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-30,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-01-31,10.18,1742.56,19.46,26.27,24.67,4924.04,-198.16
2009-02-01,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-02,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-03,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-04,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-05,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-06,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-07,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-08,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-09,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-10,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-11,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-12,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-13,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-14,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-15,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-16,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-17,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-18,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-19,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-20,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-21,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-22,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-23,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-24,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-25,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-26,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-27,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-02-28,3.17,1942.89,19.99,26.24,24.69,5050.71,-190.49
2009-03-01,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-02,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-03,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-04,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-05,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-06,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-07,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-08,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-09,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-10,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-11,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-12,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-13,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-14,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-15,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-16,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-17,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-18,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-19,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-20,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-21,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-22,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-23,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-24,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-25,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-26,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-27,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-28,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-29,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-30,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-03-31,7.34,2190.66,21.2,26.34,24.7,5391.93,-273.44
2009-04-01,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-02,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-03,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-04,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-05,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-06,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-07,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-08,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-09,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-10,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-11,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-12,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-13,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-14,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-15,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-16,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-17,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-18,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-19,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-20,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-21,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-22,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-23,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-24,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-25,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-26,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-27,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-28,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-29,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-04-30,4.56,2118.84,22.02,27.13,25.29,5497.19,-40.17
2009-05-01,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-02,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-03,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-04,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-05,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-06,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-07,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-08,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-09,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-10,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-11,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-12,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-13,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-14,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-15,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-16,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-17,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-18,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-19,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-20,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-21,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-22,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-23,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-24,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-25,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-26,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-27,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-28,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-29,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-30,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-05-31,1.54,2192.66,22.32,28.02,25.68,5491.86,-157.53
2009-06-01,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-02,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-03,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-04,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-05,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-06,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-07,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-08,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-09,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-10,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-11,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-12,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-13,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-14,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-15,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-16,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-17,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-18,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-19,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-20,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-21,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-22,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-23,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-24,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-25,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-26,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-27,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-28,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-29,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-06-30,2.53,2363.94,22.47,28.62,25.82,5641.97,-127.42
2009-07-01,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-02,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-03,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-04,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-05,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-06,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-07,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-08,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-09,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-10,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-11,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-12,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-13,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-14,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-15,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-16,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-17,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-18,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-19,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-20,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-21,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-22,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-23,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-24,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-25,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-26,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-27,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-28,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-29,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-30,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-07-31,-2.14,2490.17,22.6,28.83,25.85,5640.35,-284.73
2009-08-01,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-02,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-03,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-04,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-05,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-06,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-07,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-08,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-09,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-10,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-11,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-12,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-13,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-14,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-15,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-16,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-17,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-18,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-19,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-20,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-21,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-22,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-23,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-24,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-25,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-26,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-27,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-28,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-29,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-30,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-08-31,-0.98,2455.83,22.68,28.86,25.89,5626.02,-226.87
2009-09-01,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-02,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-03,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-04,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-05,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-06,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-07,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-08,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-09,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-10,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-11,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-12,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-13,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-14,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-15,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-16,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-17,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-18,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-19,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-20,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-21,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-22,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-23,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-24,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-25,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-26,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-27,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-28,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-29,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-09-30,3.63,2356.06,22.76,28.86,25.89,5688.35,-262.62
2009-10-01,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-02,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-03,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-04,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-05,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-06,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-07,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-08,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-09,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-10,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-11,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-12,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-13,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-14,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-15,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-16,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-17,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-18,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-19,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-20,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-21,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-22,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-23,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-24,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-25,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-26,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-27,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-28,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-29,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-30,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-10-31,2.92,2347.86,21.98,28.8,26.61,5717.82,-297.96
2009-11-01,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-02,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-03,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-04,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-05,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-06,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-07,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-08,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-09,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-10,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-11,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-12,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-13,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-14,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-15,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-16,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-17,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-18,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-19,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-20,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-21,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-22,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-23,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-24,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-25,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-26,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-27,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-28,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-29,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-11-30,-0.68,2307.56,18.37,28.38,25.47,5714.27,-136.31
2009-12-01,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-02,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-03,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-04,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-05,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-06,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-07,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-08,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-09,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-10,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-11,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-12,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-13,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-14,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-15,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-16,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-17,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-18,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-19,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-20,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-21,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-22,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-23,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-24,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-25,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-26,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-27,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-28,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-29,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
2009-12-30,14.79,2661.34,16.51,26.46,23.7,5766.18,-10.85
