Date,Currency,Currency Pair,Buying,Selling,Mid Rate
07-Feb-19,US Dollar,USDGHS,4.9677,4.9727,4.9702
06-Feb-19,US Dollar,USDGHS,4.9575,4.9625,4.96
05-Feb-19,US Dollar,USDGHS,4.9576,4.9626,4.9601
04-Feb-19,US Dollar,USDGHS,4.9502,4.955,4.9526
01-Feb-19,US Dollar,USDGHS,4.9502,4.955,4.9526
31-Jan-19,US Dollar,USDGHS,4.9482,4.953,4.9506
30-Jan-19,US Dollar,USDGHS,4.946,4.9509,4.9485
29-Jan-19,US Dollar,USDGHS,4.9402,4.9452,4.9427
28-Jan-19,US Dollar,USDGHS,4.9405,4.9454,4.943
25-Jan-19,US Dollar,USDGHS,4.938,4.9429,4.9405
24-Jan-19,US Dollar,USDGHS,4.9355,4.9403,4.9379
23-Jan-19,US Dollar,USDGHS,4.9279,4.9329,4.9304
22-Jan-19,US Dollar,USDGHS,4.9179,4.9228,4.9204
21-Jan-19,US Dollar,USDGHS,4.9078,4.9126,4.9102
18-Jan-19,US Dollar,USDGHS,4.9077,4.9126,4.9102
17-Jan-19,US Dollar,USDGHS,4.9026,4.9076,4.9051
16-Jan-19,US Dollar,USDGHS,4.8978,4.9027,4.9003
15-Jan-19,US Dollar,USDGHS,4.8877,4.8925,4.8901
14-Jan-19,US Dollar,USDGHS,4.8727,4.8775,4.8751
11-Jan-19,US Dollar,USDGHS,4.8625,4.8675,4.865
10-Jan-19,US Dollar,USDGHS,4.8475,4.8524,4.85
09-Jan-19,US Dollar,USDGHS,4.8401,4.8449,4.8425
08-Jan-19,US Dollar,USDGHS,4.8341,4.8389,4.8365
04-Jan-19,US Dollar,USDGHS,4.831,4.8358,4.8334
03-Jan-19,US Dollar,USDGHS,4.828,4.8328,4.8304
02-Jan-19,US Dollar,USDGHS,4.8243,4.8291,4.8267
31-Dec-18,US Dollar,USDGHS,4.8176,4.8224,4.82
28-Dec-18,US Dollar,USDGHS,4.8176,4.8224,4.82
27-Dec-18,US Dollar,USDGHS,4.8166,4.8214,4.819
24-Dec-18,US Dollar,USDGHS,4.8166,4.8214,4.819
21-Dec-18,US Dollar,USDGHS,4.8159,4.8207,4.8183
20-Dec-18,US Dollar,USDGHS,4.8159,4.8207,4.8183
19-Dec-18,US Dollar,USDGHS,4.8154,4.8202,4.8178
18-Dec-18,US Dollar,USDGHS,4.8138,4.8186,4.8162
17-Dec-18,US Dollar,USDGHS,4.8118,4.8166,4.8142
14-Dec-18,US Dollar,USDGHS,4.8118,4.8166,4.8142
13-Dec-18,US Dollar,USDGHS,4.8115,4.8163,4.8139
12-Dec-18,US Dollar,USDGHS,4.8116,4.8164,4.814
11-Dec-18,US Dollar,USDGHS,4.8116,4.8164,4.814
10-Dec-18,US Dollar,USDGHS,4.8096,4.8144,4.812
06-Dec-18,US Dollar,USDGHS,4.8071,4.8119,4.8095
05-Dec-18,US Dollar,USDGHS,4.8056,4.8104,4.808
04-Dec-18,US Dollar,USDGHS,4.8056,4.8104,4.808
03-Dec-18,US Dollar,USDGHS,4.8056,4.8104,4.808
30-Nov-18,US Dollar,USDGHS,4.8036,4.8084,4.806
29-Nov-18,US Dollar,USDGHS,4.7976,4.8024,4.8
28-Nov-18,US Dollar,USDGHS,4.7921,4.7969,4.7945
27-Nov-18,US Dollar,USDGHS,4.7891,4.7939,4.7915
26-Nov-18,US Dollar,USDGHS,4.7891,4.7939,4.7915
23-Nov-18,US Dollar,USDGHS,4.7893,4.7941,4.7917
22-Nov-18,US Dollar,USDGHS,4.7878,4.7926,4.7902
21-Nov-18,US Dollar,USDGHS,4.7878,4.7926,4.7902
20-Nov-18,US Dollar,USDGHS,4.7876,4.7924,4.79
19-Nov-18,US Dollar,USDGHS,4.7868,4.7916,4.7892
16-Nov-18,US Dollar,USDGHS,4.787,4.7918,4.7894
15-Nov-18,US Dollar,USDGHS,4.787,4.7918,4.7894
14-Nov-18,US Dollar,USDGHS,4.7865,4.7913,4.7889
13-Nov-18,US Dollar,USDGHS,4.7865,4.7912,4.7889
12-Nov-18,US Dollar,USDGHS,4.7869,4.7917,4.7893
09-Nov-18,US Dollar,USDGHS,4.7869,4.7917,4.7893
08-Nov-18,US Dollar,USDGHS,4.7864,4.791,4.7887
07-Nov-18,US Dollar,USDGHS,4.7868,4.7916,4.7892
06-Nov-18,US Dollar,USDGHS,4.787,4.7918,4.7894
05-Nov-18,US Dollar,USDGHS,4.7866,4.7914,4.789
02-Nov-18,US Dollar,USDGHS,4.7869,4.7917,4.7893
01-Nov-18,US Dollar,USDGHS,4.7869,4.7917,4.7893
31-Oct-18,US Dollar,USDGHS,4.7875,4.7923,4.7899
30-Oct-18,US Dollar,USDGHS,4.7875,4.7923,4.7899
29-Oct-18,US Dollar,USDGHS,4.7875,4.7923,4.7899
26-Oct-18,US Dollar,USDGHS,4.7871,4.7919,4.7895
25-Oct-18,US Dollar,USDGHS,4.7871,4.7919,4.7895
24-Oct-18,US Dollar,USDGHS,4.7879,4.7927,4.7903
23-Oct-18,US Dollar,USDGHS,4.7881,4.7929,4.7905
22-Oct-18,US Dollar,USDGHS,4.7888,4.7936,4.7912
19-Oct-18,US Dollar,USDGHS,4.7896,4.7944,4.792
18-Oct-18,US Dollar,USDGHS,4.7905,4.7953,4.7929
17-Oct-18,US Dollar,USDGHS,4.792,4.7968,4.7944
16-Oct-18,US Dollar,USDGHS,4.793,4.7977,4.7954
15-Oct-18,US Dollar,USDGHS,4.7936,4.7984,4.796
12-Oct-18,US Dollar,USDGHS,4.7938,4.7986,4.7962
11-Oct-18,US Dollar,USDGHS,4.7948,4.7996,4.7972
10-Oct-18,US Dollar,USDGHS,4.7949,4.7996,4.7973
09-Oct-18,US Dollar,USDGHS,4.7939,4.7987,4.7963
08-Oct-18,US Dollar,USDGHS,4.7934,4.7982,4.7958
05-Oct-18,US Dollar,USDGHS,4.7934,4.7982,4.7958
04-Oct-18,US Dollar,USDGHS,4.7925,4.7973,4.7949
03-Oct-18,US Dollar,USDGHS,4.7925,4.7973,4.7949
02-Oct-18,US Dollar,USDGHS,4.7794,4.7842,4.7818
01-Oct-18,US Dollar,USDGHS,4.7775,4.7822,4.7799
28-Sep-18,US Dollar,USDGHS,4.7752,4.78,4.7776
27-Sep-18,US Dollar,USDGHS,4.7702,4.775,4.7726
26-Sep-18,US Dollar,USDGHS,4.7687,4.7735,4.7711
25-Sep-18,US Dollar,USDGHS,4.7664,4.7712,4.7688
24-Sep-18,US Dollar,USDGHS,4.7644,4.7691,4.7668
20-Sep-18,US Dollar,USDGHS,4.7642,4.7689,4.7666
19-Sep-18,US Dollar,USDGHS,4.7631,4.7679,4.7655
18-Sep-18,US Dollar,USDGHS,4.7632,4.768,4.7656
17-Sep-18,US Dollar,USDGHS,4.7582,4.763,4.7606
14-Sep-18,US Dollar,USDGHS,4.7583,4.7631,4.7607
13-Sep-18,US Dollar,USDGHS,4.7572,4.7618,4.7595
12-Sep-18,US Dollar,USDGHS,4.7572,4.7618,4.7595
11-Sep-18,US Dollar,USDGHS,4.7545,4.7593,4.7569
10-Sep-18,US Dollar,USDGHS,4.7522,4.7568,4.7545
07-Sep-18,US Dollar,USDGHS,4.7501,4.7548,4.7525
06-Sep-18,US Dollar,USDGHS,4.7462,4.751,4.7486
05-Sep-18,US Dollar,USDGHS,4.7267,4.7315,4.7291
04-Sep-18,US Dollar,USDGHS,4.7245,4.7292,4.7269
03-Sep-18,US Dollar,USDGHS,4.7217,4.7264,4.7241
31-Aug-18,US Dollar,USDGHS,4.7217,4.7264,4.7241
30-Aug-18,US Dollar,USDGHS,4.7207,4.7253,4.723
29-Aug-18,US Dollar,USDGHS,4.7187,4.7234,4.7211
28-Aug-18,US Dollar,USDGHS,4.7173,4.7219,4.7196
27-Aug-18,US Dollar,USDGHS,4.7158,4.7206,4.7182
24-Aug-18,US Dollar,USDGHS,4.7163,4.7209,4.7186
23-Aug-18,US Dollar,USDGHS,4.7148,4.7194,4.7171
22-Aug-18,US Dollar,USDGHS,4.7142,4.7188,4.7165
20-Aug-18,US Dollar,USDGHS,4.711,4.7158,4.7134
17-Aug-18,US Dollar,USDGHS,4.7116,4.7162,4.7139
16-Aug-18,US Dollar,USDGHS,4.7055,4.7102,4.7079
15-Aug-18,US Dollar,USDGHS,4.7038,4.7084,4.7061
14-Aug-18,US Dollar,USDGHS,4.7019,4.7065,4.7042
13-Aug-18,US Dollar,USDGHS,4.6996,4.7042,4.7019
10-Aug-18,US Dollar,USDGHS,4.6975,4.7022,4.6999
09-Aug-18,US Dollar,USDGHS,4.6968,4.7015,4.6992
08-Aug-18,US Dollar,USDGHS,4.6957,4.7003,4.698
07-Aug-18,US Dollar,USDGHS,4.6957,4.7004,4.6981
06-Aug-18,US Dollar,USDGHS,4.6937,4.6983,4.696
03-Aug-18,US Dollar,USDGHS,4.6939,4.6986,4.6963
02-Aug-18,US Dollar,USDGHS,4.6927,4.6974,4.6951
01-Aug-18,US Dollar,USDGHS,4.692,4.6966,4.6943
31-Jul-18,US Dollar,USDGHS,4.692,4.6966,4.6943
30-Jul-18,US Dollar,USDGHS,4.6923,4.6969,4.6946
27-Jul-18,US Dollar,USDGHS,4.6924,4.697,4.6947
26-Jul-18,US Dollar,USDGHS,4.6924,4.697,4.6947
25-Jul-18,US Dollar,USDGHS,4.6911,4.6957,4.6934
24-Jul-18,US Dollar,USDGHS,4.6902,4.6948,4.6925
23-Jul-18,US Dollar,USDGHS,4.6882,4.6928,4.6905
20-Jul-18,US Dollar,USDGHS,4.6868,4.6915,4.6892
19-Jul-18,US Dollar,USDGHS,4.6847,4.6893,4.687
18-Jul-18,US Dollar,USDGHS,4.6835,4.6882,4.6859
17-Jul-18,US Dollar,USDGHS,4.6841,4.6888,4.6865
16-Jul-18,US Dollar,USDGHS,4.6827,4.6875,4.6851
13-Jul-18,US Dollar,USDGHS,4.6819,4.6865,4.6842
12-Jul-18,US Dollar,USDGHS,4.6809,4.6855,4.6832
11-Jul-18,US Dollar,USDGHS,4.6804,4.685,4.6827
10-Jul-18,US Dollar,USDGHS,4.6025,4.6071,4.6048
09-Jul-18,US Dollar,USDGHS,4.5395,4.5441,4.5418
06-Jul-18,US Dollar,USDGHS,4.5294,4.534,4.5317
05-Jul-18,US Dollar,USDGHS,4.5269,4.5314,4.5292
04-Jul-18,US Dollar,USDGHS,4.5243,4.5287,4.5265
03-Jul-18,US Dollar,USDGHS,4.5243,4.5287,4.5265
29-Jun-18,US Dollar,USDGHS,4.5207,4.5252,4.523
28-Jun-18,US Dollar,USDGHS,4.5174,4.5219,4.5197
27-Jun-18,US Dollar,USDGHS,4.5074,4.5119,4.5097
26-Jun-18,US Dollar,USDGHS,4.5044,4.5089,4.5067
25-Jun-18,US Dollar,USDGHS,4.4759,4.4804,4.4782
22-Jun-18,US Dollar,USDGHS,4.4697,4.4742,4.472
21-Jun-18,US Dollar,USDGHS,4.4653,4.4697,4.4675
20-Jun-18,US Dollar,USDGHS,4.4623,4.4667,4.4645
19-Jun-18,US Dollar,USDGHS,4.4576,4.462,4.4598
18-Jun-18,US Dollar,USDGHS,4.4534,4.458,4.4557
14-Jun-18,US Dollar,USDGHS,4.4512,4.4557,4.4535
13-Jun-18,US Dollar,USDGHS,4.4484,4.4528,4.4506
12-Jun-18,US Dollar,USDGHS,4.4457,4.4501,4.4479
11-Jun-18,US Dollar,USDGHS,4.443,4.4475,4.4453
08-Jun-18,US Dollar,USDGHS,4.4406,4.445,4.4428
07-Jun-18,US Dollar,USDGHS,4.4356,4.44,4.4378
06-Jun-18,US Dollar,USDGHS,4.4317,4.4361,4.4339
05-Jun-18,US Dollar,USDGHS,4.4279,4.4323,4.4301
04-Jun-18,US Dollar,USDGHS,4.4244,4.4288,4.4266
01-Jun-18,US Dollar,USDGHS,4.4228,4.4272,4.425
31-May-18,US Dollar,USDGHS,4.4204,4.4248,4.4226
30-May-18,US Dollar,USDGHS,4.4188,4.4232,4.421
29-May-18,US Dollar,USDGHS,4.4161,4.4205,4.4183
28-May-18,US Dollar,USDGHS,4.4149,4.4193,4.4171
24-May-18,US Dollar,USDGHS,4.4149,4.4193,4.4171
23-May-18,US Dollar,USDGHS,4.4142,4.4187,4.4165
22-May-18,US Dollar,USDGHS,4.4135,4.4179,4.4157
21-May-18,US Dollar,USDGHS,4.4136,4.418,4.4158
18-May-18,US Dollar,USDGHS,4.4128,4.4172,4.415
17-May-18,US Dollar,USDGHS,4.412,4.4164,4.4142
16-May-18,US Dollar,USDGHS,4.412,4.4164,4.4142
15-May-18,US Dollar,USDGHS,4.4116,4.416,4.4138
14-May-18,US Dollar,USDGHS,4.4109,4.4153,4.4131
11-May-18,US Dollar,USDGHS,4.4101,4.4145,4.4123
10-May-18,US Dollar,USDGHS,4.4098,4.4142,4.412
09-May-18,US Dollar,USDGHS,4.4083,4.4128,4.4106
08-May-18,US Dollar,USDGHS,4.4072,4.4116,4.4094
07-May-18,US Dollar,USDGHS,4.4064,4.4108,4.4086
04-May-18,US Dollar,USDGHS,4.4058,4.4103,4.4081
03-May-18,US Dollar,USDGHS,4.4058,4.4103,4.4081
02-May-18,US Dollar,USDGHS,4.4065,4.4109,4.4087
30-Apr-18,US Dollar,USDGHS,4.4056,4.41,4.4078
27-Apr-18,US Dollar,USDGHS,4.4049,4.4093,4.4071
26-Apr-18,US Dollar,USDGHS,4.4044,4.4088,4.4066
25-Apr-18,US Dollar,USDGHS,4.4036,4.408,4.4058
24-Apr-18,US Dollar,USDGHS,4.4035,4.4079,4.4057
23-Apr-18,US Dollar,USDGHS,4.403,4.4074,4.4052
20-Apr-18,US Dollar,USDGHS,4.403,4.4074,4.4052
19-Apr-18,US Dollar,USDGHS,4.402,4.4064,4.4042
18-Apr-18,US Dollar,USDGHS,4.4022,4.4066,4.4044
17-Apr-18,US Dollar,USDGHS,4.4021,4.4065,4.4043
16-Apr-18,US Dollar,USDGHS,4.4021,4.4065,4.4043
13-Apr-18,US Dollar,USDGHS,4.402,4.4064,4.4042
12-Apr-18,US Dollar,USDGHS,4.4025,4.4069,4.4047
11-Apr-18,US Dollar,USDGHS,4.403,4.4074,4.4052
10-Apr-18,US Dollar,USDGHS,4.4034,4.4078,4.4056
09-Apr-18,US Dollar,USDGHS,4.4031,4.4075,4.4053
06-Apr-18,US Dollar,USDGHS,4.4036,4.408,4.4058
05-Apr-18,US Dollar,USDGHS,4.4036,4.408,4.4058
04-Apr-18,US Dollar,USDGHS,4.4029,4.4073,4.4051
03-Apr-18,US Dollar,USDGHS,4.4026,4.407,4.4048
29-Mar-18,US Dollar,USDGHS,4.4022,4.4066,4.4044
28-Mar-18,US Dollar,USDGHS,4.4022,4.4066,4.4044
27-Mar-18,US Dollar,USDGHS,4.4015,4.4059,4.4037
26-Mar-18,US Dollar,USDGHS,4.402,4.4064,4.4042
23-Mar-18,US Dollar,USDGHS,4.4036,4.4082,4.4059
22-Mar-18,US Dollar,USDGHS,4.4024,4.4068,4.4046
21-Mar-18,US Dollar,USDGHS,4.4119,4.4163,4.4141
20-Mar-18,US Dollar,USDGHS,4.4141,4.4185,4.4163
19-Mar-18,US Dollar,USDGHS,4.4139,4.4183,4.4161
16-Mar-18,US Dollar,USDGHS,4.4144,4.4188,4.4166
15-Mar-18,US Dollar,USDGHS,4.415,4.4194,4.4172
14-Mar-18,US Dollar,USDGHS,4.4155,4.4199,4.4177
13-Mar-18,US Dollar,USDGHS,4.4159,4.4203,4.4181
12-Mar-18,US Dollar,USDGHS,4.4164,4.4208,4.4186
09-Mar-18,US Dollar,USDGHS,4.4164,4.4208,4.4186
08-Mar-18,US Dollar,USDGHS,4.4167,4.4211,4.4189
07-Mar-18,US Dollar,USDGHS,4.416,4.4204,4.4182
05-Mar-18,US Dollar,USDGHS,4.4158,4.4202,4.418
02-Mar-18,US Dollar,USDGHS,4.4161,4.4206,4.4184
01-Mar-18,US Dollar,USDGHS,4.4165,4.4209,4.4187
28-Feb-18,US Dollar,USDGHS,4.4165,4.4209,4.4187
27-Feb-18,US Dollar,USDGHS,4.416,4.4204,4.4182
26-Feb-18,US Dollar,USDGHS,4.416,4.4204,4.4182
23-Feb-18,US Dollar,USDGHS,4.4163,4.4207,4.4185
22-Feb-18,US Dollar,USDGHS,4.416,4.4204,4.4182
21-Feb-18,US Dollar,USDGHS,4.416,4.4205,4.4183
20-Feb-18,US Dollar,USDGHS,4.4157,4.4201,4.4179
19-Feb-18,US Dollar,USDGHS,4.4159,4.4204,4.4182
16-Feb-18,US Dollar,USDGHS,4.4159,4.4204,4.4182
15-Feb-18,US Dollar,USDGHS,4.4159,4.4204,4.4182
14-Feb-18,US Dollar,USDGHS,4.4159,4.4203,4.4181
13-Feb-18,US Dollar,USDGHS,4.4162,4.4206,4.4184
12-Feb-18,US Dollar,USDGHS,4.4164,4.4208,4.4186
09-Feb-18,US Dollar,USDGHS,4.4164,4.4208,4.4186
08-Feb-18,US Dollar,USDGHS,4.4179,4.4223,4.4201
07-Feb-18,US Dollar,USDGHS,4.4194,4.4238,4.4216
06-Feb-18,US Dollar,USDGHS,4.4203,4.4248,4.4226
05-Feb-18,US Dollar,USDGHS,4.4203,4.4248,4.4226
02-Feb-18,US Dollar,USDGHS,4.4213,4.4258,4.4236
01-Feb-18,US Dollar,USDGHS,4.4213,4.4257,4.4235
31-Jan-18,US Dollar,USDGHS,4.4218,4.4262,4.424
30-Jan-18,US Dollar,USDGHS,4.4218,4.4262,4.424
29-Jan-18,US Dollar,USDGHS,4.4219,4.4263,4.4241
26-Jan-18,US Dollar,USDGHS,4.4219,4.4263,4.4241
25-Jan-18,US Dollar,USDGHS,4.4219,4.4263,4.4241
24-Jan-18,US Dollar,USDGHS,4.4219,4.4263,4.4241
23-Jan-18,US Dollar,USDGHS,4.4207,4.4251,4.4229
22-Jan-18,US Dollar,USDGHS,4.4198,4.4242,4.422
19-Jan-18,US Dollar,USDGHS,4.4198,4.4242,4.422
18-Jan-18,US Dollar,USDGHS,4.4191,4.4235,4.4213
17-Jan-18,US Dollar,USDGHS,4.4181,4.4225,4.4203
16-Jan-18,US Dollar,USDGHS,4.4181,4.4225,4.4203
15-Jan-18,US Dollar,USDGHS,4.4176,4.422,4.4198
12-Jan-18,US Dollar,USDGHS,4.4176,4.422,4.4198
11-Jan-18,US Dollar,USDGHS,4.4178,4.4222,4.42
10-Jan-18,US Dollar,USDGHS,4.4173,4.4217,4.4195
09-Jan-18,US Dollar,USDGHS,4.4166,4.421,4.4188
08-Jan-18,US Dollar,USDGHS,4.4166,4.421,4.4188
05-Jan-18,US Dollar,USDGHS,4.4157,4.4201,4.4179
04-Jan-18,US Dollar,USDGHS,4.416,4.4204,4.4182
03-Jan-18,US Dollar,USDGHS,4.4145,4.4189,4.4167
02-Jan-18,US Dollar,USDGHS,4.4145,4.4189,4.4167
29-Dec-17,US Dollar,USDGHS,4.4134,4.4179,4.4157
28-Dec-17,US Dollar,USDGHS,4.4119,4.4164,4.4142
27-Dec-17,US Dollar,USDGHS,4.4119,4.4164,4.4142
22-Dec-17,US Dollar,USDGHS,4.4094,4.4138,4.4116
21-Dec-17,US Dollar,USDGHS,4.4094,4.4138,4.4116
20-Dec-17,US Dollar,USDGHS,4.4094,4.4138,4.4116
19-Dec-17,US Dollar,USDGHS,4.4093,4.4137,4.4115
18-Dec-17,US Dollar,USDGHS,4.4093,4.4137,4.4115
15-Dec-17,US Dollar,USDGHS,4.4099,4.4143,4.4121
14-Dec-17,US Dollar,USDGHS,4.4099,4.4143,4.4121
13-Dec-17,US Dollar,USDGHS,4.4104,4.4148,4.4126
12-Dec-17,US Dollar,USDGHS,4.4104,4.4148,4.4126
11-Dec-17,US Dollar,USDGHS,4.41,4.4144,4.4122
08-Dec-17,US Dollar,USDGHS,4.409,4.4134,4.4112
07-Dec-17,US Dollar,USDGHS,4.409,4.4134,4.4112
06-Dec-17,US Dollar,USDGHS,4.4095,4.4139,4.4117
05-Dec-17,US Dollar,USDGHS,4.4094,4.414,4.4117
04-Dec-17,US Dollar,USDGHS,4.4095,4.4139,4.4117
30-Nov-17,US Dollar,USDGHS,4.41,4.4144,4.4122
29-Nov-17,US Dollar,USDGHS,4.4102,4.4146,4.4124
28-Nov-17,US Dollar,USDGHS,4.4102,4.4146,4.4124
27-Nov-17,US Dollar,USDGHS,4.4054,4.4098,4.4076
24-Nov-17,US Dollar,USDGHS,4.4043,4.4087,4.4065
23-Nov-17,US Dollar,USDGHS,4.4014,4.4058,4.4036
22-Nov-17,US Dollar,USDGHS,4.4014,4.4058,4.4036
21-Nov-17,US Dollar,USDGHS,4.3983,4.4027,4.4005
20-Nov-17,US Dollar,USDGHS,4.3983,4.4027,4.4005
17-Nov-17,US Dollar,USDGHS,4.3933,4.3977,4.3955
16-Nov-17,US Dollar,USDGHS,4.392,4.3964,4.3942
15-Nov-17,US Dollar,USDGHS,4.3898,4.3942,4.392
14-Nov-17,US Dollar,USDGHS,4.3905,4.3949,4.3927
13-Nov-17,US Dollar,USDGHS,4.3896,4.394,4.3918
10-Nov-17,US Dollar,USDGHS,4.3903,4.3947,4.3925
09-Nov-17,US Dollar,USDGHS,4.3903,4.3947,4.3925
08-Nov-17,US Dollar,USDGHS,4.3875,4.3919,4.3897
07-Nov-17,US Dollar,USDGHS,4.3856,4.39,4.3878
06-Nov-17,US Dollar,USDGHS,4.3819,4.3861,4.384
03-Nov-17,US Dollar,USDGHS,4.3792,4.3836,4.3814
02-Nov-17,US Dollar,USDGHS,4.3778,4.3822,4.38
01-Nov-17,US Dollar,USDGHS,4.3757,4.3801,4.3779
31-Oct-17,US Dollar,USDGHS,4.3743,4.3787,4.3765
30-Oct-17,US Dollar,USDGHS,4.372,4.3764,4.3742
27-Oct-17,US Dollar,USDGHS,4.3728,4.3771,4.375
26-Oct-17,US Dollar,USDGHS,4.3738,4.3782,4.376
25-Oct-17,US Dollar,USDGHS,4.373,4.3774,4.3752
24-Oct-17,US Dollar,USDGHS,4.3726,4.377,4.3748
23-Oct-17,US Dollar,USDGHS,4.3737,4.378,4.3759
20-Oct-17,US Dollar,USDGHS,4.3737,4.3781,4.3759
19-Oct-17,US Dollar,USDGHS,4.3752,4.3796,4.3774
18-Oct-17,US Dollar,USDGHS,4.3727,4.3771,4.3749
17-Oct-17,US Dollar,USDGHS,4.375,4.3794,4.3772
16-Oct-17,US Dollar,USDGHS,4.3732,4.3776,4.3754
13-Oct-17,US Dollar,USDGHS,4.3761,4.3805,4.3783
12-Oct-17,US Dollar,USDGHS,4.3752,4.3796,4.3774
11-Oct-17,US Dollar,USDGHS,4.3768,4.3812,4.379
10-Oct-17,US Dollar,USDGHS,4.387,4.3914,4.3892
09-Oct-17,US Dollar,USDGHS,4.3876,4.3919,4.3898
06-Oct-17,US Dollar,USDGHS,4.3876,4.3919,4.3898
05-Oct-17,US Dollar,USDGHS,4.3915,4.3959,4.3937
04-Oct-17,US Dollar,USDGHS,4.3923,4.3966,4.3945
03-Oct-17,US Dollar,USDGHS,4.3927,4.3971,4.3949
02-Oct-17,US Dollar,USDGHS,4.392,4.3964,4.3942
29-Sep-17,US Dollar,USDGHS,4.3922,4.3966,4.3944
28-Sep-17,US Dollar,USDGHS,4.3996,4.404,4.4018
27-Sep-17,US Dollar,USDGHS,4.3997,4.4041,4.4019
26-Sep-17,US Dollar,USDGHS,4.4013,4.4057,4.4035
25-Sep-17,US Dollar,USDGHS,4.4051,4.4095,4.4073
22-Sep-17,US Dollar,USDGHS,4.4055,4.4099,4.4077
20-Sep-17,US Dollar,USDGHS,4.4054,4.4098,4.4076
19-Sep-17,US Dollar,USDGHS,4.4052,4.4096,4.4074
18-Sep-17,US Dollar,USDGHS,4.4045,4.4089,4.4067
15-Sep-17,US Dollar,USDGHS,4.4031,4.4075,4.4053
14-Sep-17,US Dollar,USDGHS,4.403,4.4074,4.4052
13-Sep-17,US Dollar,USDGHS,4.403,4.4074,4.4052
12-Sep-17,US Dollar,USDGHS,4.4028,4.4073,4.4051
11-Sep-17,US Dollar,USDGHS,4.4022,4.4066,4.4044
08-Sep-17,US Dollar,USDGHS,4.4005,4.4049,4.4027
07-Sep-17,US Dollar,USDGHS,4.3998,4.4042,4.402
06-Sep-17,US Dollar,USDGHS,4.3999,4.4043,4.4021
05-Sep-17,US Dollar,USDGHS,4.3977,4.4021,4.3999
04-Sep-17,US Dollar,USDGHS,4.3972,4.4016,4.3994
31-Aug-17,US Dollar,USDGHS,4.3972,4.4016,4.3994
30-Aug-17,US Dollar,USDGHS,4.3967,4.4011,4.3989
29-Aug-17,US Dollar,USDGHS,4.3968,4.4012,4.399
28-Aug-17,US Dollar,USDGHS,4.3968,4.4012,4.399
25-Aug-17,US Dollar,USDGHS,4.3962,4.4006,4.3984
24-Aug-17,US Dollar,USDGHS,4.3929,4.3973,4.3951
23-Aug-17,US Dollar,USDGHS,4.3872,4.3916,4.3894
22-Aug-17,US Dollar,USDGHS,4.3861,4.3905,4.3883
21-Aug-17,US Dollar,USDGHS,4.3832,4.3876,4.3854
18-Aug-17,US Dollar,USDGHS,4.3841,4.3885,4.3863
17-Aug-17,US Dollar,USDGHS,4.3836,4.388,4.3858
16-Aug-17,US Dollar,USDGHS,4.3826,4.387,4.3848
15-Aug-17,US Dollar,USDGHS,4.3816,4.386,4.3838
14-Aug-17,US Dollar,USDGHS,4.3786,4.383,4.3808
11-Aug-17,US Dollar,USDGHS,4.3753,4.3797,4.3775
10-Aug-17,US Dollar,USDGHS,4.3739,4.3783,4.3761
09-Aug-17,US Dollar,USDGHS,4.3739,4.3783,4.3761
08-Aug-17,US Dollar,USDGHS,4.3742,4.3786,4.3764
07-Aug-17,US Dollar,USDGHS,4.3742,4.3786,4.3764
04-Aug-17,US Dollar,USDGHS,4.3736,4.378,4.3758
03-Aug-17,US Dollar,USDGHS,4.3728,4.3772,4.375
02-Aug-17,US Dollar,USDGHS,4.3732,4.3776,4.3754
01-Aug-17,US Dollar,USDGHS,4.3732,4.3776,4.3754
31-Jul-17,US Dollar,USDGHS,4.3721,4.3765,4.3743
28-Jul-17,US Dollar,USDGHS,4.37,4.3743,4.3722
27-Jul-17,US Dollar,USDGHS,4.3756,4.38,4.3778
26-Jul-17,US Dollar,USDGHS,4.3728,4.3772,4.375
25-Jul-17,US Dollar,USDGHS,4.3725,4.3769,4.3747
24-Jul-17,US Dollar,USDGHS,4.3708,4.3751,4.373
21-Jul-17,US Dollar,USDGHS,4.37,4.3744,4.3722
20-Jul-17,US Dollar,USDGHS,4.3682,4.3724,4.3703
19-Jul-17,US Dollar,USDGHS,4.3678,4.3721,4.37
18-Jul-17,US Dollar,USDGHS,4.3616,4.366,4.3638
17-Jul-17,US Dollar,USDGHS,4.3593,4.3636,4.3615
14-Jul-17,US Dollar,USDGHS,4.358,4.3624,4.3602
13-Jul-17,US Dollar,USDGHS,4.3563,4.3607,4.3585
12-Jul-17,US Dollar,USDGHS,4.3551,4.3595,4.3573
11-Jul-17,US Dollar,USDGHS,4.354,4.3583,4.3562
10-Jul-17,US Dollar,USDGHS,4.3627,4.3671,4.3649
07-Jul-17,US Dollar,USDGHS,4.3623,4.3667,4.3645
06-Jul-17,US Dollar,USDGHS,4.3623,4.3667,4.3645
05-Jul-17,US Dollar,USDGHS,4.3618,4.3662,4.364
04-Jul-17,US Dollar,USDGHS,4.3608,4.365,4.3629
30-Jun-17,US Dollar,USDGHS,4.3608,4.365,4.3629
29-Jun-17,US Dollar,USDGHS,4.3596,4.364,4.3618
28-Jun-17,US Dollar,USDGHS,4.3577,4.3619,4.3598
27-Jun-17,US Dollar,USDGHS,4.355,4.3592,4.3571
23-Jun-17,US Dollar,USDGHS,4.3518,4.3562,4.354
22-Jun-17,US Dollar,USDGHS,4.351,4.3554,4.3532
